InstrumentName,Date,Yield
US_Treasury_10Yr_Constant_Maturity,2022-09-28,3.72
US_Treasury_10Yr_Constant_Maturity,2022-09-29,3.76
US_Treasury_10Yr_Constant_Maturity,2022-09-30,3.83
US_Treasury_10Yr_Constant_Maturity,2022-10-03,3.67
US_Treasury_10Yr_Constant_Maturity,2022-10-04,3.62
US_Treasury_10Yr_Constant_Maturity,2022-10-05,3.76
US_Treasury_10Yr_Constant_Maturity,2022-10-06,3.83
US_Treasury_10Yr_Constant_Maturity,2022-10-07,3.89
US_Treasury_10Yr_Constant_Maturity,2022-10-11,3.93
US_Treasury_10Yr_Constant_Maturity,2022-10-12,3.91
US_Treasury_10Yr_Constant_Maturity,2022-10-13,3.97
US_Treasury_10Yr_Constant_Maturity,2022-10-14,4.00
US_Treasury_10Yr_Constant_Maturity,2022-10-17,4.02
US_Treasury_10Yr_Constant_Maturity,2022-10-18,4.01
US_Treasury_10Yr_Constant_Maturity,2022-10-19,4.14
US_Treasury_10Yr_Constant_Maturity,2022-10-20,4.24
US_Treasury_10Yr_Constant_Maturity,2022-10-21,4.21
US_Treasury_10Yr_Constant_Maturity,2022-10-24,4.25
US_Treasury_10Yr_Constant_Maturity,2022-10-25,4.10
US_Treasury_10Yr_Constant_Maturity,2022-10-26,4.04
US_Treasury_10Yr_Constant_Maturity,2022-10-27,3.96
US_Treasury_10Yr_Constant_Maturity,2022-10-28,4.02
US_Treasury_10Yr_Constant_Maturity,2022-10-31,4.10
US_Treasury_10Yr_Constant_Maturity,2022-11-01,4.07
US_Treasury_10Yr_Constant_Maturity,2022-11-02,4.10
US_Treasury_10Yr_Constant_Maturity,2022-11-03,4.14
US_Treasury_10Yr_Constant_Maturity,2022-11-04,4.17
US_Treasury_10Yr_Constant_Maturity,2022-11-07,4.22
US_Treasury_10Yr_Constant_Maturity,2022-11-08,4.14
US_Treasury_10Yr_Constant_Maturity,2022-11-09,4.12
US_Treasury_10Yr_Constant_Maturity,2022-11-10,3.82
US_Treasury_10Yr_Constant_Maturity,2022-11-14,3.88
US_Treasury_10Yr_Constant_Maturity,2022-11-15,3.80
US_Treasury_10Yr_Constant_Maturity,2022-11-16,3.67
US_Treasury_10Yr_Constant_Maturity,2022-11-17,3.77
US_Treasury_10Yr_Constant_Maturity,2022-11-18,3.82
US_Treasury_10Yr_Constant_Maturity,2022-11-21,3.83
US_Treasury_10Yr_Constant_Maturity,2022-11-22,3.76
US_Treasury_10Yr_Constant_Maturity,2022-11-23,3.71
US_Treasury_10Yr_Constant_Maturity,2022-11-25,3.68
US_Treasury_10Yr_Constant_Maturity,2022-11-28,3.69
US_Treasury_10Yr_Constant_Maturity,2022-11-29,3.75
US_Treasury_10Yr_Constant_Maturity,2022-11-30,3.68
US_Treasury_10Yr_Constant_Maturity,2022-12-01,3.53
US_Treasury_10Yr_Constant_Maturity,2022-12-02,3.51
US_Treasury_10Yr_Constant_Maturity,2022-12-05,3.60
US_Treasury_10Yr_Constant_Maturity,2022-12-06,3.51
US_Treasury_10Yr_Constant_Maturity,2022-12-07,3.42
US_Treasury_10Yr_Constant_Maturity,2022-12-08,3.48
US_Treasury_10Yr_Constant_Maturity,2022-12-09,3.57
US_Treasury_10Yr_Constant_Maturity,2022-12-12,3.61
US_Treasury_10Yr_Constant_Maturity,2022-12-13,3.51
US_Treasury_10Yr_Constant_Maturity,2022-12-14,3.49
US_Treasury_10Yr_Constant_Maturity,2022-12-15,3.44
US_Treasury_10Yr_Constant_Maturity,2022-12-16,3.48
US_Treasury_10Yr_Constant_Maturity,2022-12-19,3.57
US_Treasury_10Yr_Constant_Maturity,2022-12-20,3.69
US_Treasury_10Yr_Constant_Maturity,2022-12-21,3.68
US_Treasury_10Yr_Constant_Maturity,2022-12-22,3.67
US_Treasury_10Yr_Constant_Maturity,2022-12-23,3.75
US_Treasury_10Yr_Constant_Maturity,2022-12-27,3.84
US_Treasury_10Yr_Constant_Maturity,2022-12-28,3.88
US_Treasury_10Yr_Constant_Maturity,2022-12-29,3.83
US_Treasury_10Yr_Constant_Maturity,2022-12-30,3.88
